lat,lon,delta_g_mGal,Y12_7_sq,beta_V32,subspace_pct
-1.2653061224489797,75.61224489795919,-3045.6176104748024,0.006301000824119323,0.0022039774939660245,99.77960225060339
-1.2653061224489797,75.81632653061224,-3048.9801469179506,0.006301000824119323,0.002200549831944467,99.77994501680556
-1.2653061224489797,76.0204081632653,-3052.1825625780925,0.006301000824119326,0.0021972853919239354,99.7802714608076
-1.2653061224489797,76.22448979591837,-3055.2248574552273,0.006301000824119322,0.002194184173904429,99.78058158260956
-1.2653061224489797,76.42857142857143,-3058.1070315493544,0.006301000824119323,0.0021912461778859516,99.7808753822114
-1.2653061224489797,76.63265306122449,-3060.8290848604747,0.006301000824119323,0.0021884714038684994,99.78115285961316
-1.2653061224489797,76.83673469387755,-3063.391017388588,0.006301000824119322,0.0021858598518520738,99.7814140148148
-1.2653061224489797,77.04081632653062,-3065.7928291336943,0.006301000824119326,0.002183411521836676,99.78165884781633
-1.2653061224489797,77.24489795918367,-3068.0345200957936,0.006301000824119326,0.002181126413822303,99.78188735861777
-1.2653061224489797,77.44897959183673,-3070.116090274885,0.006301000824119323,0.002179004527808958,99.7820995472191
-1.2653061224489797,77.65306122448979,-3072.0375396709705,0.006301000824119323,0.0021770458637966382,99.78229541362033
-1.2653061224489797,77.85714285714286,-3073.7988682840482,0.006301000824119322,0.0021752504217853455,99.78247495782146
-1.2653061224489797,78.06122448979592,-3075.400076114119,0.006301000824119323,0.00217361820177508,99.7826381798225
-1.2653061224489797,78.26530612244898,-3076.841163161183,0.006301000824119323,0.002172149203765841,99.78278507962341
-1.2653061224489797,78.46938775510205,-3078.1221294252396,0.006301000824119326,0.0021708434277576292,99.78291565722424
-1.2653061224489797,78.6734693877551,-3079.242974906289,0.006301000824119322,0.002169700873750442,99.78302991262495
-1.2653061224489797,78.87755102040816,-3080.2036996043316,0.006301000824119323,0.0021687215417442824,99.78312784582558
-1.2653061224489797,79.08163265306122,-3081.004303519367,0.006301000824119323,0.0021679054317391496,99.78320945682609
-1.2653061224489797,79.28571428571429,-3081.6447866513954,0.006301000824119323,0.002167252543735043,99.7832747456265
